studentID	condition	subject	video	cumulative watched	fraction watched	fraction rewatched	number of 2 sec segments	moused over filmstrip	clicked filmstrip	enlarged filmstrip	highlighted in subtitleviewer	highlighted from video	highlighted total	played highlights	searched	clicked subtitleviewer
2559423c15c2c734a8.xml	2	CS	3_SevenSegmentDisplays.mp4	384	0.995	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	280	0.996	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	1_IntroductionToDAQProgramming.mp4	471	1.0	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	2_DigitalReadAndWrite.mp4	368	1.0	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	4_Programming7SegmentDisplays.mp4	215	0.995	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2559423c15c2c734a8.xml	2	CS	6_AnalogRead.mp4	174	0.443	0.09	None	0	0	0	0	0	0	0	0	0
265385a45e60d85727.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
265385a45e60d85727.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
265385a45e60d85727.xml	2	CS	3_SevenSegmentDisplays.mp4	375	0.946	0.052	None	1	1	0	0	0	0	0	0	4
265385a45e60d85727.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	319	1.0	0.221	None	1	1	0	0	5	5	4	0	0
265385a45e60d85727.xml	2	CS	1_IntroductionToDAQProgramming.mp4	527	1.0	0.217	None	1	1	0	0	0	0	0	0	4
265385a45e60d85727.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
265385a45e60d85727.xml	2	CS	2_DigitalReadAndWrite.mp4	368	1.0	0.0	None	2	1	0	0	0	0	0	0	0
265385a45e60d85727.xml	2	CS	4_Programming7SegmentDisplays.mp4	269	1.0	0.491	None	24	1	0	0	0	0	0	0	2
265385a45e60d85727.xml	2	CS	7_DAQReview.mp4	326	0.646	0.0	None	1	0	0	0	0	0	0	0	0
265385a45e60d85727.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	5_PausingProgramsWithSleep1.mp4	212	0.527	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	4_Programming7SegmentDisplays.mp4	3	0.014	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	7_DAQReview.mp4	5	0.01	0.0	None	0	0	0	0	0	0	0	0	0
275045A0-88-69-5E-CA-9B.xml	2	CS	6_AnalogRead.mp4	337	0.944	0.0	None	0	0	0	0	0	0	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	5_PausingProgramsWithSleep1.mp4	141	0.346	0.01	None	214	13	0	3	0	3	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	3_SevenSegmentDisplays.mp4	162	0.415	0.01	None	54	19	0	4	0	4	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	86	0.306	0.0	None	29	12	0	0	0	0	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	1_IntroductionToDAQProgramming.mp4	565	1.0	0.355	None	5	6	0	11	0	11	3	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	2_DigitalReadAndWrite.mp4	359	0.957	0.038	None	14	2	0	11	0	11	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	4_Programming7SegmentDisplays.mp4	267	0.931	0.611	None	28	3	0	5	0	5	0	0	1
28,54,88d8bb2cc09ab0.xml	2	CS	7_DAQReview.mp4	396	0.735	0.099	None	269	14	0	3	0	3	0	0	0
28,54,88d8bb2cc09ab0.xml	2	CS	6_AnalogRead.mp4	347	0.972	0.0	None	51	1	0	3	0	3	0	0	0
295292acbc328f31bf.xml	1	PHI	JJ Thomson, Bystander at the Switch and Loop Trolley Problems.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295292acbc328f31bf.xml	1	PHI	JJ Thomson, 'fat man' trolley problem.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295292acbc328f31bf.xml	1	PHI	Philippa Foot, Trolley Driver and Transplant Problems.mp4	296	0.818	0.0	None	27	1	0	0	0	0	0	10	0
295676b8e85610c1a0.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	8_DAQSimulatorDemo1.mp4	41	0.157	0.043	None	9	2	0	0	0	0	0	0	2
295676b8e85610c1a0.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	29	0.082	0.043	None	0	0	0	0	3	3	1	0	0
295676b8e85610c1a0.xml	2	CS	1_IntroductionToDAQProgramming.mp4	142	0.301	0.0	None	26	2	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
295676b8e85610c1a0.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
2cbe08ed6022.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	58	0.206	0.0	None	8	6	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,20acbc32a3b375.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,58,67B6-AE-2B-35-38-BE.xml	2	PHI	JJ Thomson, Bystander at the Switch and Loop Trolley Problems.mp4	389	0.992	0.0	None	5	1	0	0	0	0	0	0	0
35,58,67B6-AE-2B-35-38-BE.xml	2	PHI	Philippa Foot, Trolley Driver and Transplant Problems.mp4	362	1.0	0.0	None	1	1	0	0	0	0	0	0	0
35,58,67B6-AE-2B-35-38-BE.xml	2	PHI	JJ Thomson, 'fat man' trolley problem.mp4	316	1.0	0.0	None	5	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	5_PausingProgramsWithSleep1.mp4	127	0.316	0.0	None	0	0	0	0	1	1	0	0	0
35,85,998c2937e9df94.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	40	0.142	0.0	None	0	0	0	0	0	0	0	0	1
35,85,998c2937e9df94.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35,85,998c2937e9df94.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3500-1C-C0-F9-60-21.xml	1	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	384	0.328	0.0	None	12	14	0	0	0	0	0	0	0
3500-1C-C0-F9-60-21.xml	1	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
350309e0f847186426.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	5_PausingProgramsWithSleep1.mp4	403	1.0	0.005	None	0	2	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	3_SevenSegmentDisplays.mp4	386	1.0	0.0	None	53	2	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	295	1.0	0.096	None	10	10	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	1_IntroductionToDAQProgramming.mp4	504	1.0	0.14	None	4	3	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	2_DigitalReadAndWrite.mp4	368	1.0	0.0	None	1	2	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	4_Programming7SegmentDisplays.mp4	254	1.0	0.347	None	115	7	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	7_DAQReview.mp4	517	1.0	0.048	None	24	4	0	0	0	0	0	0	0
3550182E-33-7A-00-23-CF.xml	1	CS	6_AnalogRead.mp4	396	1.0	0.218	None	9	4	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355312acbc328467c9.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	5_PausingProgramsWithSleep1.mp4	402	1.0	0.0	None	3	1	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	8_DAQSimulatorDemo1.mp4	8	0.035	0.0	None	5	1	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	3_SevenSegmentDisplays.mp4	390	1.0	0.021	None	17	4	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	403	1.0	0.776	None	17	5	0	0	0	0	0	0	1
355409a45e60e39e55.xml	1	CS	1_IntroductionToDAQProgramming.mp4	480	1.0	0.038	None	4	1	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	2_DigitalReadAndWrite.mp4	368	1.0	0.0	None	0	0	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	4_Programming7SegmentDisplays.mp4	307	1.0	0.764	None	72	34	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	7_DAQReview.mp4	541	1.0	0.143	None	2	2	0	0	0	0	0	0	0
355409a45e60e39e55.xml	1	CS	6_AnalogRead.mp4	380	1.0	0.129	None	9	3	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	5_PausingProgramsWithSleep1.mp4	121	0.296	0.01	None	0	0	1	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	3_SevenSegmentDisplays.mp4	386	1.0	0.0	None	0	0	1	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	280	0.996	0.0	None	4	0	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	1_IntroductionToDAQProgramming.mp4	472	1.0	0.004	None	0	1	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	4_Programming7SegmentDisplays.mp4	216	1.0	0.0	None	0	0	0	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	7_DAQReview.mp4	38	0.063	0.024	None	22	9	1	0	0	0	0	0	0
355629d0a637ec47eb.xml	2	CS	6_AnalogRead.mp4	357	1.0	0.0	None	3	1	1	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	8	0.028	0.0	None	1	1	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355647BA-76-3F-CB-75-DD.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35566060-C5-47-91-31-8E.xml	2	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
35568100-FF-32-8A-94-7A.xml	1	ENG	(A draft) The MOSFET (part 1 of 3)-U2wWpLQACo8.mp4	1665	0.886	0.95	None	216	3	0	0	0	0	0	0	17
35568100-FF-32-8A-94-7A.xml	1	ENG	The FET (field effect transistor)-SjeK1nkiFvI.mp4	2148	0.745	0.688	None	57	13	1	0	0	0	0	0	3
355731a0999b15f987.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	256	0.911	0.0	None	1	0	1	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	2_DigitalReadAndWrite.mp4	613	1.0	1.332	None	5	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	4_Programming7SegmentDisplays.mp4	216	1.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355731a0999b15f987.xml	1	CS	6_AnalogRead.mp4	357	1.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	216	0.708	0.121	None	67	4	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	1_IntroductionToDAQProgramming.mp4	624	1.0	0.65	None	276	1	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	7_DAQReview.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558499cf387c6b234.xml	1	CS	6_AnalogRead.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	5_PausingProgramsWithSleep1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	8_DAQSimulatorDemo1.mp4	20	0.087	0.0	None	8	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	3_SevenSegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	117	0.224	0.31	None	34	3	0	1	1	2	7	0	4
3558607831c1b8415a.xml	2	CS	1_IntroductionToDAQProgramming.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	2_DigitalReadAndWrite.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	4_Programming7SegmentDisplays.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	7_DAQReview.mp4	660	1.0	0.584	None	34	12	2	0	0	0	0	0	0
3558607831c1b8415a.xml	2	CS	6_AnalogRead.mp4	819	1.0	2.286	None	4	1	2	0	0	0	0	0	0
355906843835489fde.xml	2	CS	5_PausingProgramsWithSleep1.mp4	402	1.0	0.0	None	1	0	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	8_DAQSimulatorDemo1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	3_SevenSegmentDisplays.mp4	386	1.0	0.0	None	0	0	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	0_IntroductionToTheDataAcquisitionDevice(DAQ).mp4	351	1.0	0.37	None	0	0	0	0	2	2	0	0	1
355906843835489fde.xml	2	CS	1_IntroductionToDAQProgramming.mp4	471	1.0	0.0	None	0	0	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	9_PlottingGraphsWithExcel1.mp4	0	0.0	0.0	None	0	0	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	2_DigitalReadAndWrite.mp4	379	1.0	0.052	None	0	0	0	0	0	0	0	0	0
355906843835489fde.xml	2	CS	4_Programming7SegmentDisplays.mp4	216	1.0	0.0	None	0	0	0	0	0	0	0	0	0
